cod;pais;cidade;veiculo;timestamp_resp;genero;renda_familiar;local_residencia;posse_bicicleta;posse_bicicleta_eletrica;posse_patinete_eletrica;posse_motocicleta;posse_automovel;posse_nenhum_desses;motivo;migracao_modal;m_caminhada;m_app_taxi;m_automovel;m_onibus_local;m_onibus_corredor;m_metro_trem;m_nao;integracao;i_metro;i_trem;i_onibus;i_fretado;i_automovel;i_app_taxi;i_nao;acidente;a_caminhada;a_bicicleta_propria;a_bicicleta_compartilhada;a_patinete_compartilhada;a_motocicleta;a_automovel;a_transporte_coletivo;a_nao;calcadas_largas_planas;ciclovias_ciclofaixas;traffic_calming;respeito_motoristas;capacete
Y4505;BR;SAO PAULO;BICICLETA;25/03/2019 13:56;MASCULINO;DE 01 A 02 SM;FORA - CENTRO;0;0;0;0;0;1;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;4;5;2;1;3
Y4506;BR;SAO PAULO;BICICLETA;25/03/2019 13:57;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;5;1;4;2
Y4507;BR;SAO PAULO;PATINETE;25/03/2019 13:58;MASCULINO;ATE 01 SM;DENTRO;0;0;0;1;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4508;BR;SAO PAULO;PATINETE;25/03/2019 13:59;FEMININO;DE 01 A 02 SM;DENTRO;1;0;0;0;0;0;EDUCACAO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;1;3;2
Y4509;BR;SAO PAULO;BICICLETA;25/03/2019 14:11;FEMININO;DE 02 A 03 SM;FORA - ZONA LESTE;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;3;1;4;5;2
Y4510;BR;SAO PAULO;PATINETE;25/03/2019 14:11;MASCULINO;MAIS DE 20 SM;DENTRO;1;0;0;0;1;0;TRABALHO;SIM;0;1;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y4511;BR;SAO PAULO;PATINETE;25/03/2019 14:16;MASCULINO;DE 10 A 20 SM;FORA - ZONA OESTE;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y4512;BR;SAO PAULO;PATINETE;25/03/2019 14:20;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;2;4;1;5
Y4513;BR;SAO PAULO;PATINETE;25/03/2019 14:22;MASCULINO;DE 05 A 10 SM;FORA - ZONA OESTE;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;4;5;1;2
Y4514;BR;SAO PAULO;BICICLETA;25/03/2019 14:23;MASCULINO;DE 02 A 03 SM;FORA - CENTRO;0;0;0;1;0;0;LAZER;SIM;1;1;0;0;1;1;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y4515;BR;SAO PAULO;PATINETE;25/03/2019 14:27;MASCULINO;DE 03 A 05 SM;FORA - ZONA LESTE;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4516;BR;SAO PAULO;PATINETE;25/03/2019 14:39;MASCULINO;MAIS DE 20 SM;DENTRO;1;0;0;0;1;0;EDUCACAO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4517;BR;SAO PAULO;PATINETE;25/03/2019 14:42;MASCULINO;DE 05 A 10 SM;FORA - ZONA LESTE;1;0;0;1;1;0;COMPRAS;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; SIM;0;0;0;0;1;0;0;0;5;1;2;3;4
Y4518;BR;SAO PAULO;PATINETE;25/03/2019 14:48;MASCULINO;DE 01 A 02 SM;FORA - ZONA LESTE;0;0;0;0;1;0;TRABALHO;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;1;4;5;2
Y4519;BR;SAO PAULO;PATINETE;25/03/2019 14:49;MASCULINO;DE 10 A 20 SM;FORA - ZONA SUL;1;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;1;5;3;4;2
Y4520;BR;SAO PAULO;BICICLETA;25/03/2019 14:58;MASCULINO;DE 02 A 03 SM;FORA - ZONA LESTE;1;0;0;0;0;0;LAZER;SIM;1;0;0;1;0;1;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;3;5;4;1
Y4521;BR;SAO PAULO;BICICLETA;25/03/2019 15:00;FEMININO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;0;1;OUTROS;SIM;0;0;0;0;0;1;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;5;4;3;2
Y4522;BR;SAO PAULO;PATINETE;25/03/2019 15:00;MASCULINO;DE 10 A 20 SM;FORA - ZONA LESTE;1;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; SIM;0;0;0;0;1;0;0;0;3;5;4;2;1
Y4523;BR;SAO PAULO;PATINETE;25/03/2019 15:05;MASCULINO;DE 10 A 20 SM;FORA - ZONA OESTE;1;0;0;0;1;0;LAZER;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4524;BR;SAO PAULO;PATINETE;25/03/2019 15:16;FEMININO;DE 01 A 02 SM;DENTRO;0;0;0;0;0;1;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4525;BR;SAO PAULO;PATINETE;25/03/2019 15:25;MASCULINO;DE 01 A 02 SM;DENTRO;0;0;0;1;0;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;5;4;1;3;2
Y4526;BR;SAO PAULO;PATINETE;25/03/2019 15:29;MASCULINO;MAIS DE 20 SM;FORA - ZONA OESTE;1;0;0;0;1;0;OUTROS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;2;1;5;3;4
Y4527;BR;SAO PAULO;BICICLETA;25/03/2019 15:30;MASCULINO;DE 05 A 10 SM;FORA - CENTRO;0;0;0;0;1;0;LAZER;SIM;1;1;1;1;1;1;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;5;3;2;1;4
Y4528;BR;SAO PAULO;PATINETE;25/03/2019 15:30;MASCULINO;DE 10 A 20 SM;DENTRO;1;0;0;0;0;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;5;4;2;1
Y4529;BR;SAO PAULO;PATINETE;25/03/2019 15:30;MASCULINO;ATE 01 SM;FORA - ZONA OESTE;0;0;0;0;1;0;COMPRAS;SIM;1;1;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;3;4;1;5
Y4530;BR;SAO PAULO;BICICLETA;25/03/2019 15:38;MASCULINO;DE 02 A 03 SM;FORA - ZONA NORTE;0;0;0;0;0;1;TRABALHO;SIM;1;1;0;0;0;0;0; SIM;1;1;0;0;0;0;0; SIM;0;0;0;0;0;1;0;0;3;4;2;5;1
Y4531;BR;SAO PAULO;BICICLETA;25/03/2019 15:38;MASCULINO;DE 05 A 10 SM;FORA - ZONA NORTE;1;0;0;0;1;0;TRABALHO;SIM;1;0;1;0;0;1;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;1;2;5;4;3
Y4532;BR;SAO PAULO;PATINETE;25/03/2019 15:39;FEMININO;ATE 01 SM;FORA - ZONA SUL;0;0;0;0;0;1;OUTROS;SIM;1;0;0;0;0;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4533;BR;SAO PAULO;BICICLETA;25/03/2019 15:44;MASCULINO;MAIS DE 20 SM;DENTRO;1;0;0;0;1;0;OUTROS;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;1;0;0;0;1;1;0;4;5;2;3;1
Y4534;BR;SAO PAULO;PATINETE;25/03/2019 15:45;MASCULINO;DE 10 A 20 SM;FORA - ZONA OESTE;0;0;0;0;0;1;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y4535;BR;SAO PAULO;PATINETE;25/03/2019 15:45;MASCULINO;MAIS DE 20 SM;FORA - ZONA OESTE;0;0;0;1;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;5;4;3;1
Y4536;BR;SAO PAULO;PATINETE;25/03/2019 15:49;MASCULINO;MAIS DE 20 SM;FORA - ZONA SUL;1;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;2;4;5;1
Y4537;BR;SAO PAULO;PATINETE;25/03/2019 15:53;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;SIM;1;0;0;0;0;0;0; SIM;1;1;0;0;0;1;0; NAO;0;0;0;0;0;0;0;1;1;4;5;2;3
Y4538;BR;SAO PAULO;PATINETE;25/03/2019 15:55;MASCULINO;DE 01 A 02 SM;FORA - ZONA NORTE;0;0;0;0;0;1;COMPRAS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;5;3;4
Y4539;BR;SAO PAULO;PATINETE;25/03/2019 16:04;FEMININO;DE 02 A 03 SM;FORA - ZONA OESTE;0;0;0;0;0;1;LAZER;SIM;0;0;0;0;1;1;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;1;2;4;5
Y4540;BR;SAO PAULO;BICICLETA;25/03/2019 16:04;FEMININO;MAIS DE 20 SM;DENTRO;1;0;1;0;1;0;TRABALHO;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;3;4;2;5
Y4541;BR;SAO PAULO;BICICLETA;25/03/2019 16:12;MASCULINO;DE 02 A 03 SM;DENTRO;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;2;3;4;1
Y4542;BR;SAO PAULO;PATINETE;25/03/2019 16:16;MASCULINO;DE 05 A 10 SM;FORA - ZONA LESTE;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4543;BR;SAO PAULO;BICICLETA;25/03/2019 16:19;MASCULINO;DE 02 A 03 SM;DENTRO;1;0;0;0;0;0;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;5;4;3;1
Y4544;BR;SAO PAULO;PATINETE;25/03/2019 16:27;MASCULINO;DE 01 A 02 SM;FORA - ZONA OESTE;1;0;0;0;0;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;3;5;1;4
Y4545;BR;SAO PAULO;PATINETE;25/03/2019 16:28;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;1;0;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;3;4;2;5
Y4546;BR;SAO PAULO;PATINETE;25/03/2019 16:30;FEMININO;ATE 01 SM;FORA - CENTRO;1;0;0;0;0;0;LAZER;SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;5;4
Y4547;BR;SAO PAULO;PATINETE;25/03/2019 16:31;MASCULINO;DE 03 A 05 SM;FORA - ZONA NORTE;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;1;2;4;3;5
Y4548;BR;SAO PAULO;PATINETE;25/03/2019 16:32;MASCULINO;DE 02 A 03 SM;FORA - CENTRO;1;0;0;0;0;0;EDUCACAO;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;4;5;3;2
Y4549;BR;SAO PAULO;BICICLETA;25/03/2019 16:36;FEMININO;DE 01 A 02 SM;DENTRO;0;0;0;0;0;1;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;5;4;2;1
Y4550;BR;SAO PAULO;PATINETE;25/03/2019 16:37;MASCULINO;DE 05 A 10 SM;DENTRO;1;0;0;0;1;0;TRABALHO;SIM;0;1;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;5;3;4
Y4551;BR;SAO PAULO;PATINETE;25/03/2019 16:40;FEMININO;MAIS DE 20 SM;FORA - ZONA OESTE;0;0;0;0;1;0;OUTROS;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;4;3;5
Y4552;BR;SAO PAULO;PATINETE;25/03/2019 16:44;FEMININO;DE 05 A 10 SM;DENTRO;0;0;0;0;0;1;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;1;3;2
Y4553;BR;SAO PAULO;BICICLETA;25/03/2019 16:46;MASCULINO;DE 05 A 10 SM;FORA - CENTRO;0;0;0;0;1;0;OUTROS;SIM;0;0;1;0;0;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;5;2;4;3
Y4554;BR;SAO PAULO;PATINETE;25/03/2019 16:50;MASCULINO;DE 05 A 10 SM;FORA - ZONA NORTE;0;0;0;1;0;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;4;3;5;1
Y4555;BR;SAO PAULO;PATINETE;25/03/2019 16:54;MASCULINO;MAIS DE 20 SM;DENTRO;0;0;0;0;1;0;COMPRAS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4556;BR;SAO PAULO;BICICLETA;25/03/2019 16:55;OUTRO;DE 05 A 10 SM;FORA - CENTRO;0;0;0;0;0;1;TRABALHO;SIM;0;0;0;0;0;1;0; SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0;0;3;5;2;1;4
Y4557;BR;SAO PAULO;PATINETE;25/03/2019 16:59;FEMININO;MAIS DE 20 SM;DENTRO;1;0;0;0;0;0;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;1;0;0;0;0;5;3;1;2;4
Y4558;BR;SAO PAULO;BICICLETA;25/03/2019 17:02;MASCULINO;DE 10 A 20 SM;DENTRO;1;0;0;0;1;0;LAZER;SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;1;0;0;0;0;0;0;4;1;5;3;2
Y4559;BR;SAO PAULO;BICICLETA;25/03/2019 17:02;FEMININO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y4560;BR;SAO PAULO;BICICLETA;25/03/2019 17:07;FEMININO;DE 03 A 05 SM;FORA - ZONA NORTE;0;0;0;0;1;0;TRABALHO;SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;4;5;3;1;2
Y4561;BR;SAO PAULO;PATINETE;25/03/2019 17:07;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;0;0;0;0;0;1;TRABALHO;SIM;0;0;0;1;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;2;5;4;3
Y4562;BR;SAO PAULO;PATINETE;25/03/2019 17:20;MASCULINO;DE 10 A 20 SM;FORA - ZONA NORTE;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;4;3;5
Y4563;BR;SAO PAULO;PATINETE;25/03/2019 17:21;FEMININO;DE 10 A 20 SM;DENTRO;1;0;0;0;1;0;LAZER;SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;3;2;4;1
Y4564;BR;SAO PAULO;PATINETE;25/03/2019 17:24;MASCULINO;DE 10 A 20 SM;DENTRO;0;0;0;0;0;1;TRABALHO;SIM;1;1;0;0;1;1;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y4565;BR;SAO PAULO;BICICLETA;25/03/2019 17:25;FEMININO;DE 01 A 02 SM;FORA - ZONA LESTE;0;0;0;0;0;1;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0;0;1;5;2;4;3
Y4566;BR;SAO PAULO;PATINETE;25/03/2019 17:33;MASCULINO;DE 10 A 20 SM;DENTRO;1;0;0;0;1;0;OUTROS;SIM;0;1;1;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;1;0;0;0;1;0;0;4;5;3;2;1
Y4567;BR;SAO PAULO;PATINETE;25/03/2019 17:35;MASCULINO;MAIS DE 20 SM;FORA - ZONA SUL;1;0;0;0;1;0;OUTROS;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;1;2;4;3;5
Y4568;BR;SAO PAULO;PATINETE;25/03/2019 17:36;MASCULINO;MAIS DE 20 SM;FORA - CENTRO;1;0;0;0;0;0;TRABALHO;SIM;1;1;0;0;0;1;0; SIM;1;0;0;0;0;0;0; SIM;0;1;0;0;0;0;0;0;5;4;3;2;1
Y4569;BR;SAO PAULO;PATINETE;25/03/2019 17:39;MASCULINO;DE 10 A 20 SM;DENTRO;1;0;0;1;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;1;0;0;1;0;0;0;5;4;1;3;2
Y4570;BR;SAO PAULO;BICICLETA;25/03/2019 17:40;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;1;0;0;0;1;0;TRABALHO;SIM;0;0;0;1;0;0;0; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;4;5;3;2;1
Y4571;BR;SAO PAULO;BICICLETA;25/03/2019 17:40;MASCULINO;DE 10 A 20 SM;FORA - CENTRO;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4572;BR;SAO PAULO;BICICLETA;25/03/2019 17:47;MASCULINO;DE 10 A 20 SM;DENTRO;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;1;1;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;3;2;4;5
Y4573;BR;SAO PAULO;PATINETE;25/03/2019 17:50;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;0;1;0;0;4;2;3;1;5
Y4574;BR;SAO PAULO;PATINETE;25/03/2019 17:51;MASCULINO;DE 03 A 05 SM;DENTRO;0;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;4;3;5
Y4575;BR;SAO PAULO;PATINETE;25/03/2019 17:56;MASCULINO;MAIS DE 20 SM;FORA - CENTRO;0;0;0;0;1;0;LAZER;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4576;BR;SAO PAULO;BICICLETA;25/03/2019 17:58;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;0;1;TRABALHO;SIM;1;0;0;0;1;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;5;4;3
Y4577;BR;SAO PAULO;BICICLETA;25/03/2019 18:00;FEMININO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;3;4;5;1
Y4578;BR;SAO PAULO;BICICLETA;25/03/2019 18:02;FEMININO;DE 03 A 05 SM;FORA - ZONA OESTE;0;0;0;0;1;0;TRABALHO;SIM;0;0;0;0;0;1;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;4;2;3;5;1
Y4579;BR;SAO PAULO;PATINETE;25/03/2019 18:03;MASCULINO;MAIS DE 20 SM;DENTRO;1;0;0;0;1;0;LAZER;SIM;1;0;0;0;0;0;0; SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;5;4;3;2;1
Y4580;BR;SAO PAULO;PATINETE;25/03/2019 18:04;MASCULINO;MAIS DE 20 SM;FORA - ZONA SUL;0;0;0;0;0;1;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4581;BR;SAO PAULO;BICICLETA;25/03/2019 18:06;FEMININO;DE 03 A 05 SM;FORA - ZONA NORTE;1;0;0;0;1;0;TRABALHO;SIM;0;0;0;0;0;1;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;3;5;2;4;1
Y4582;BR;SAO PAULO;BICICLETA;25/03/2019 18:07;MASCULINO;DE 03 A 05 SM;FORA - ZONA SUL;0;0;0;0;0;1;TRABALHO;SIM;1;0;0;1;0;0;0; SIM;1;1;1;0;0;0;0; SIM;0;1;0;0;0;0;0;0;5;4;3;2;1
Y4583;BR;SAO PAULO;PATINETE;25/03/2019 18:13;MASCULINO;MAIS DE 20 SM;FORA - ZONA SUL;1;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;0;1;5;1;3;4;2
Y4584;BR;SAO PAULO;BICICLETA;25/03/2019 18:13;MASCULINO;DE 05 A 10 SM;FORA - ZONA NORTE;0;0;0;0;1;0;EDUCACAO;SIM;0;0;0;0;1;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y4585;BR;SAO PAULO;BICICLETA;25/03/2019 18:13;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;1;0;0;0;1;0;EDUCACAO;SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4586;BR;SAO PAULO;BICICLETA;25/03/2019 18:14;MASCULINO;DE 03 A 05 SM;FORA - ZONA OESTE;0;0;0;1;1;0;OUTROS;SIM;0;1;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;1;2;4;5;3
Y4587;BR;SAO PAULO;PATINETE;25/03/2019 18:15;FEMININO;DE 05 A 10 SM;DENTRO;0;0;0;0;0;1;LAZER;SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y4588;BR;SAO PAULO;PATINETE;25/03/2019 18:15;MASCULINO;MAIS DE 20 SM;DENTRO;0;0;0;0;0;1;OUTROS;SIM;1;0;0;0;0;1;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;5;4;2;3;1
Y4589;BR;SAO PAULO;PATINETE;25/03/2019 18:21;MASCULINO;DE 10 A 20 SM;FORA - ZONA NORTE;1;0;0;0;1;0;OUTROS;NAO;0;0;0;0;0;0;1; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;3;5;4
Y4590;BR;SAO PAULO;PATINETE;25/03/2019 18:32;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;1;0;1;1;1;0;LAZER;NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;1;5;3;4;2
Y4591;BR;SAO PAULO;BICICLETA;25/03/2019 18:34;MASCULINO;DE 03 A 05 SM;FORA - ZONA LESTE;1;0;0;0;0;0;TRABALHO;SIM;0;0;0;0;0;1;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;2;3;4;5;1
Y4592;BR;SAO PAULO;BICICLETA;25/03/2019 18:35;MASCULINO;DE 02 A 03 SM;FORA - ZONA SUL;1;0;0;0;0;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;4;2;5;1
Y4593;BR;SAO PAULO;PATINETE;25/03/2019 18:36;MASCULINO;DE 02 A 03 SM;DENTRO;0;0;0;1;0;0;COMPRAS;SIM;1;0;0;0;0;0;0; NAO;0;0;0;0;0;0;1; SIM;0;0;0;0;1;0;0;0;5;4;1;3;2
Y4594;BR;SAO PAULO;BICICLETA;25/03/2019 18:36;MASCULINO;DE 05 A 10 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;1;0;1;0; SIM;1;1;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;2;1;3;4;5
Y4595;BR;SAO PAULO;PATINETE;25/03/2019 18:37;MASCULINO;DE 10 A 20 SM;DENTRO;0;0;0;0;0;1;LAZER;SIM;1;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;3;4;5
Y4596;BR;SAO PAULO;PATINETE;25/03/2019 18:37;MASCULINO;MAIS DE 20 SM;DENTRO;0;0;0;0;0;1;TRABALHO;SIM;0;1;0;0;0;0;0; NAO;0;0;0;0;0;0;1; NAO;0;0;0;0;0;0;0;1;1;2;4;3;5
Y4597;BR;SAO PAULO;PATINETE;25/03/2019 18:45;FEMININO;ATE 01 SM;FORA - ZONA SUL;0;0;0;0;1;0;TRABALHO;SIM;1;0;0;0;0;0;0; SIM;0;0;1;0;0;0;0; NAO;0;0;0;0;0;0;0;1;3;2;5;1;4
